Title,Index,Temp(C),Plg,volPlg,Olv,volOlv,Opx,volOpx,Cpx,volCpx,Hbl,volHbl,Amp,volAmp,Fe-Ti,volFe-Ti,rhm-Oxide,(vol%),Quartz(0:out/1:in),Biotite(0:out/1:in),Corundum(0:out/1:in),Water(0:out/1:in),Pressure,H2O
34,13,966,60,34.8,0,0,67,7.9,69,3.1,0,0,0,0,0.313,2.6,0,0,0,0,0,0,500,2
34,14,956,59,36.5,0,0,66,8.2,69,3.5,0,0,0,0,0.32,2.7,0,0,0,0,0,0,500,2
34,15,946,58,38,0,0,66,8.4,69,3.8,0,0,0,0,0.327,2.7,0,0,0,0,0,0,500,2
34,16,936,57,39.4,0,0,65,8.6,68,4.1,0,0,0,0,0.334,2.7,0,0,0,0,0,0,500,2
34,17,926,56,40.6,0,0,64,8.8,68,4.4,0,0,0,0,0.341,2.7,0,0,0,0,0,0,500,2
34,18,916,56,41.7,0,0,64,8.9,68,4.7,0,0,0,0,0.347,2.7,0,0,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
35,1,1080,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
35,2,1070,75,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
35,3,1060,74,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
35,4,1050,73,7.6,0,0,74,1,0,0,0,0,0,0,0.253,0.5,0,0,0,0,0,0,500,2
35,5,1040,72,10.7,0,0,73,2,0,0,0,0,0,0,0.26,0.9,0,0,0,0,0,0,500,2
35,6,1030,70,14.7,0,0,72,3.4,0,0,0,0,0,0,0.27,1.3,0,0,0,0,0,0,500,2
35,7,1020,68,18.7,0,0,71,4.6,0,0,0,0,0,0,0.28,1.6,0,0,0,0,0,0,500,2
35,8,1010,67,22.2,0,0,71,5.5,0,0,0,0,0,0,0.29,1.9,0,0,0,0,0,0,500,2
35,9,1000,65,25.3,0,0,70,6.4,0,0,0,0,0,0,0.299,2.1,0,0,0,0,0,0,500,2
35,10,990,64,28.1,0,0,69,7.1,0,0,0,0,0,0,0.307,2.2,0,0,0,0,0,0,500,2
35,11,980,62,30.3,0,0,68,7.5,70,0.4,0,0,0,0,0.315,2.3,0,0,0,0,0,0,500,2
35,12,970,61,32.3,0,0,67,7.8,69,0.9,0,0,0,0,0.322,2.4,0,0,0,0,0,0,500,2
35,13,960,60,34.1,0,0,67,8.1,69,1.3,0,0,0,0,0.329,2.5,0,0,0,0,0,0,500,2
35,14,950,59,35.8,0,0,66,8.3,69,1.7,0,0,0,0,0.336,2.5,0,0,0,0,0,0,500,2
35,15,940,58,37.2,0,0,65,8.5,69,2,0,0,0,0,0.344,2.5,0,0,0,0,0,0,500,2
35,16,930,57,38.6,0,0,65,8.6,68,2.4,0,0,0,0,0.351,2.5,0,0,0,0,0,0,500,2
35,17,920,56,39.8,0,0,64,8.8,68,2.7,0,0,0,0,0.358,2.5,0,0,0,0,0,0,500,2
35,18,910,55,40.9,0,0,63,9,68,2.9,0,0,0,0,0.365,2.5,0,0,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
36,1,1074,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
36,2,1064,73,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
36,3,1054,72,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
36,4,1044,71,7.6,0,0,73,1.1,0,0,0,0,0,0,0.265,0.6,0,0,0,0,0,0,500,2
36,5,1034,70,10.6,0,0,72,2,0,0,0,0,0,0,0.272,1,0,0,0,0,0,0,500,2
36,6,1024,68,14.1,0,0,72,3.1,0,0,0,0,0,0,0.281,1.3,0,0,0,0,0,0,500,2
36,7,1014,66,17.9,0,0,71,4.2,0,0,0,0,0,0,0.291,1.6,0,0,0,0,0,0,500,2
36,8,1004,65,21.2,0,0,70,5,0,0,0,0,0,0,0.301,1.8,0,0,0,0,0,0,500,2
36,9,994,63,24.2,0,0,69,5.8,0,0,0,0,0,0,0.31,1.9,0,0,0,0,0,0,500,2
36,10,984,62,26.9,0,0,68,6.4,0,0,0,0,0,0,0.319,2.1,0,0,0,0,0,0,500,2
36,11,974,61,29.3,0,0,68,7,0,0,0,0,0,0,0.328,2.2,0,0,0,0,0,0,500,2
36,12,964,60,31.5,0,0,67,7.5,0,0,0,0,0,0,0.336,2.3,0,0,0,0,0,0,500,2
36,13,954,59,33.4,0,0,66,8,0,0,0,0,0,0,0.345,2.3,0,0,0,0,0,0,500,2
36,14,944,58,35.2,0,0,66,8.4,0,0,0,0,0,0,0.354,2.4,0,0,0,0,0,0,500,2
36,15,934,57,36.6,0,0,65,8.5,69,0.4,0,0,0,0,0.361,2.4,0,0,0,0,0,0,500,2
36,16,924,56,37.9,0,0,64,8.7,68,0.7,0,0,0,0,0.369,2.4,0,0,0,0,0,0,500,2
36,17,914,55,39,0,0,64,8.8,68,1,0,0,0,0,0.376,2.4,0,0,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
37,1,1067,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
37,2,1057,71,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
37,3,1047,70,4.5,0,0,73,0.1,0,0,0,0,0,0,0.269,0.2,0,0,0,0,0,0,500,2
37,4,1037,69,7.6,0,0,72,1.1,0,0,0,0,0,0,0.277,0.6,0,0,0,0,0,0,500,2
37,5,1027,68,10.4,0,0,72,1.9,0,0,0,0,0,0,0.285,0.9,0,0,0,0,0,0,500,2
37,6,1017,66,13.4,0,0,71,2.7,0,0,0,0,0,0,0.293,1.2,0,0,0,0,0,0,500,2
37,7,1007,65,17,0,0,70,3.7,0,0,0,0,0,0,0.303,1.5,0,0,0,0,0,0,500,2
37,8,997,63,20.2,0,0,69,4.5,0,0,0,0,0,0,0.312,1.7,0,0,0,0,0,0,500,2
37,9,987,61,23.1,0,0,69,5.2,0,0,0,0,0,0,0.321,1.9,0,0,0,0,0,0,500,2
37,10,977,60,25.7,0,0,68,5.8,0,0,0,0,0,0,0.33,2,0,0,0,0,0,0,500,2
37,11,967,59,28.1,0,0,67,6.3,0,0,0,0,0,0,0.339,2,0,0,0,0,0,0,500,2
37,12,957,58,30.2,0,0,66,6.8,0,0,0,0,0,0,0.348,2.1,0,0,0,0,0,0,500,2
37,13,947,57,32.1,0,0,66,7.2,0,0,0,0,0,0,0.357,2.2,0,0,0,0,0,0,500,2
37,14,937,56,33.9,0,0,65,7.5,0,0,0,0,0,0,0.366,2.2,0,0,0,0,0,0,500,2
37,15,927,56,35.5,0,0,64,7.9,0,0,0,0,0,0,0.375,2.2,0,0,0,0,0,0,500,2
37,16,917,55,36.9,0,0,64,8.2,0,0,0,0,0,0,0.375,2.2,0.044,0,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
38,1,1060,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
38,2,1050,69,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
38,3,1040,68,4.5,0,0,72,0.2,0,0,0,0,0,0,0.282,0.3,0,0,0,0,0,0,500,2
38,4,1030,67,7.5,0,0,71,1,0,0,0,0,0,0,0.29,0.6,0,0,0,0,0,0,500,2
38,5,1020,66,10.2,0,0,71,1.7,0,0,0,0,0,0,0.297,0.9,0,0,0,0,0,0,500,2
38,6,1010,64,12.6,0,0,70,2.4,0,0,0,0,0,0,0.304,1.2,0,0,0,0,0,0,500,2
38,7,1000,63,16,0,0,70,3.2,0,0,0,0,0,0,0.314,1.4,0,0,0,0,0,0,500,2
38,8,990,61,19.1,0,0,69,3.9,0,0,0,0,0,0,0.323,1.6,0,0,0,0,0,0,500,2
38,9,980,59,21.9,0,0,68,4.5,0,0,0,0,0,0,0.332,1.8,0,0,0,0,0,0,500,2
38,10,970,58,24.5,0,0,67,5.1,0,0,0,0,0,0,0.341,1.9,0,0,0,0,0,0,500,2
38,11,960,57,26.8,0,0,67,5.6,0,0,0,0,0,0,0.35,2,0,0,0,0,0,0,500,2
38,12,950,56,28.9,0,0,66,6,0,0,0,0,0,0,0.359,2,0,0,0,0,0,0,500,2
38,13,940,55,30.8,0,0,65,6.4,0,0,0,0,0,0,0.368,2.1,0,0,0,0,0,0,500,2
38,14,930,54,32.5,0,0,65,6.7,0,0,0,0,0,0,0.377,2.1,0,0,0,0,0,0,500,2
38,15,920,54,34.1,0,0,64,7.1,0,0,0,0,0,0,0.376,2.1,0.047,0.1,0,0,0,0,500,2
38,16,910,53,35.6,0,0,63,7.4,0,0,0,0,0,0,0.369,2,0.045,0.1,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
39,1,1052,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
39,2,1042,67,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
39,3,1032,65,4.6,0,0,71,0.1,0,0,0,0,0,0,0.295,0.3,0,0,0,0,0,0,500,2
39,4,1022,64,7.4,0,0,71,0.8,0,0,0,0,0,0,0.302,0.7,0,0,0,0,0,0,500,2
39,5,1012,63,9.9,0,0,70,1.5,0,0,0,0,0,0,0.31,0.9,0,0,0,0,0,0,500,2
39,6,1002,62,12.3,0,0,70,2.1,0,0,0,0,0,0,0.317,1.2,0,0,0,0,0,0,500,2
39,7,992,60,15.1,0,0,69,2.7,0,0,0,0,0,0,0.325,1.4,0,0,0,0,0,0,500,2
39,8,982,59,18.1,0,0,68,3.3,0,0,0,0,0,0,0.334,1.6,0,0,0,0,0,0,500,2
39,9,972,57,20.8,0,0,68,3.9,0,0,0,0,0,0,0.343,1.7,0,0,0,0,0,0,500,2
39,10,962,56,23.3,0,0,67,4.4,0,0,0,0,0,0,0.352,1.8,0,0,0,0,0,0,500,2
39,11,952,55,25.5,0,0,66,4.8,0,0,0,0,0,0,0.361,1.9,0,0,0,0,0,0,500,2
39,12,942,54,27.6,0,0,65,5.2,0,0,0,0,0,0,0.37,1.9,0,0,0,0,0,0,500,2
39,13,932,53,29.5,0,0,65,5.6,0,0,0,0,0,0,0.379,2,0,0,0,0,0,0,500,2
39,14,922,52,31.2,0,0,64,5.9,0,0,0,0,0,0,0.375,1.9,0.05,0.1,0,0,0,0,500,2
39,15,912,52,32.8,0,0,63,6.3,0,0,0,0,0,0,0.369,1.9,0.048,0.1,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
40,1,1044,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
40,2,1034,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
40,3,1024,63,4.4,0,0,0,0,0,0,0,0,0,0,0.307,0.4,0,0,0,0,0,0,500,2
40,4,1014,62,7.1,0,0,70,0.6,0,0,0,0,0,0,0.315,0.7,0,0,0,0,0,0,500,2
40,5,1004,60,9.6,0,0,69,1.2,0,0,0,0,0,0,0.322,0.9,0,0,0,0,0,0,500,2
40,6,994,59,11.9,0,0,69,1.7,0,0,0,0,0,0,0.329,1.1,0,0,0,0,0,0,500,2
40,7,984,58,14.1,0,0,69,2.2,0,0,0,0,0,0,0.336,1.3,0,0,0,0,0,0,500,2
40,8,974,56,17,0,0,68,2.7,0,0,0,0,0,0,0.345,1.5,0,0,0,0,0,0,500,2
40,9,964,55,19.6,0,0,67,3.2,0,0,0,0,0,0,0.354,1.6,0,0,0,0,0,0,500,2
40,10,954,54,22,0,0,66,3.7,0,0,0,0,0,0,0.363,1.7,0,0,0,0,0,0,500,2
40,11,944,53,24.2,0,0,66,4.1,0,0,0,0,0,0,0.372,1.8,0,0,0,0,0,0,500,2
40,12,934,52,26.2,0,0,65,4.5,0,0,0,0,0,0,0.381,1.8,0,0,0,0,0,0,500,2
40,13,924,51,28.2,0,0,64,4.8,0,0,0,0,0,0,0.375,1.8,0.053,0.1,0,0,0,0,500,2
40,14,914,50,29.9,0,0,63,5.2,0,0,0,0,0,0,0.368,1.7,0.051,0.1,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
41,1,1036,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
41,2,1026,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
41,3,1016,60,4.5,0,0,0,0,0,0,0,0,0,0,0.322,0.4,0,0,0,0,0,0,500,2
41,4,1006,59,6.9,0,0,69,0.3,0,0,0,0,0,0,0.327,0.7,0,0,0,0,0,0,500,2
41,5,996,57,9.3,0,0,69,0.9,0,0,0,0,0,0,0.335,0.9,0,0,0,0,0,0,500,2
41,6,986,56,11.5,0,0,68,1.3,0,0,0,0,0,0,0.342,1.1,0,0,0,0,0,0,500,2
41,7,976,55,13.6,0,0,68,1.7,0,0,0,0,0,0,0.349,1.3,0,0,0,0,0,0,500,2
41,8,966,54,15.9,0,0,67,2.1,0,0,0,0,0,0,0.357,1.4,0,0,0,0,0,0,500,2
41,9,956,52,18.5,0,0,67,2.6,0,0,0,0,0,0,0.365,1.5,0,0,0,0,0,0,500,2
41,10,946,51,20.8,0,0,66,3,0,0,0,0,0,0,0.374,1.6,0,0,0,0,0,0,500,2
41,11,936,50,23,0,0,65,3.4,0,0,0,0,0,0,0.381,1.7,0.058,0,0,0,0,0,500,2
41,12,926,49,25,0,0,64,3.8,0,0,0,0,0,0,0.374,1.6,0.056,0.1,0,0,0,0,500,2
41,13,916,48,26.9,0,0,63,4.1,0,0,0,0,0,0,0.367,1.6,0.054,0.2,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
42,1,1027,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
42,2,1017,58,2.1,0,0,0,0,0,0,0,0,0,0,0.332,0.1,0,0,0,0,0,0,500,2
42,3,1007,57,4.4,0,0,0,0,0,0,0,0,0,0,0.335,0.5,0,0,0,0,0,0,500,2
42,4,997,56,6.6,0,0,0,0,0,0,0,0,0,0,0.337,0.7,0,0,0,0,0,0,500,2
42,5,987,54,8.9,0,0,68,0.5,0,0,0,0,0,0,0.345,0.9,0,0,0,0,0,0,500,2
42,6,977,53,11.1,0,0,68,0.9,0,0,0,0,0,0,0.352,1.1,0,0,0,0,0,0,500,2
42,7,967,52,13.1,0,0,67,1.2,0,0,0,0,0,0,0.359,1.2,0,0,0,0,0,0,500,2
42,8,957,51,15,0,0,67,1.6,0,0,0,0,0,0,0.366,1.4,0,0,0,0,0,0,500,2
42,9,947,50,17.4,0,0,66,1.9,0,0,0,0,0,0,0.374,1.5,0,0,0,0,0,0,500,2
42,10,937,49,19.7,0,0,65,2.3,0,0,0,0,0,0,0.379,1.5,0.06,0,0,0,0,0,500,2
42,11,927,47,21.8,0,0,64,2.7,0,0,0,0,0,0,0.373,1.5,0.058,0.1,0,0,0,0,500,2
42,12,917,47,23.8,0,0,63,3.1,0,0,0,0,0,0,0.366,1.5,0.057,0.2,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
43,1,1017,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
43,2,1007,55,2.2,0,0,0,0,0,0,0,0,0,0,0.348,0.2,0,0,0,0,0,0,500,2
43,3,997,54,4.4,0,0,0,0,0,0,0,0,0,0,0.351,0.5,0,0,0,0,0,0,500,2
43,4,987,52,6.5,0,0,0,0,0,0,0,0,0,0,0.354,0.7,0,0,0,0,0,0,500,2
43,5,977,51,8.5,0,0,0,0,0,0,0,0,0,0,0.357,0.9,0,0,0,0,0,0,500,2
43,6,967,50,10.7,0,0,67,0.4,0,0,0,0,0,0,0.365,1.1,0,0,0,0,0,0,500,2
43,7,957,49,12.6,0,0,66,0.8,0,0,0,0,0,0,0.372,1.2,0,0,0,0,0,0,500,2
43,8,947,48,14.5,0,0,66,1.1,0,0,0,0,0,0,0.379,1.3,0,0,0,0,0,0,500,2
43,9,937,47,16.4,0,0,65,1.3,0,0,0,0,0,0,0.377,1.4,0.063,0,0,0,0,0,500,2
43,10,927,46,18.6,0,0,64,1.7,0,0,0,0,0,0,0.371,1.4,0.061,0.1,0,0,0,0,500,2
43,11,917,45,20.7,0,0,63,2,0,0,0,0,0,0,0.364,1.4,0.059,0.2,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
44,1,1007,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
44,2,997,51,2.2,0,0,0,0,0,0,0,0,0,0,0.365,0.2,0,0,0,0,0,0,500,2
44,3,987,50,4.3,0,0,0,0,0,0,0,0,0,0,0.368,0.4,0,0,0,0,0,0,500,2
44,4,977,49,6.4,0,0,0,0,0,0,0,0,0,0,0.372,0.7,0,0,0,0,0,0,500,2
44,5,967,47,8.4,0,0,0,0,0,0,0,0,0,0,0.375,0.9,0,0,0,0,0,0,500,2
44,6,957,46,10.2,0,0,0,0,0,0,0,0,0,0,0.378,1.1,0,0,0,0,0,0,500,2
44,7,947,45,12.1,0,0,66,0.2,0,0,0,0,0,0,0.385,1.2,0,0,0,0,0,0,500,2
44,8,937,44,14,0,0,65,0.5,0,0,0,0,0,0,0.376,1.2,0.064,0.1,0,0,0,0,500,2
44,9,927,43,15.7,0,0,64,0.8,0,0,0,0,0,0,0.369,1.2,0.063,0.1,0,0,0,0,500,2
44,10,917,42,17.5,0,0,63,1.1,0,0,0,0,0,0,0.362,1.2,0.061,0.2,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
45,1,995,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
45,2,985,47,2.2,0,0,0,0,0,0,0,0,0,0,0.383,0.2,0,0,0,0,0,0,500,2
45,3,975,46,4.2,0,0,0,0,0,0,0,0,0,0,0.387,0.4,0,0,0,0,0,0,500,2
45,4,965,45,6.3,0,0,0,0,0,0,0,0,0,0,0.391,0.6,0,0,0,0,0,0,500,2
45,5,955,43,8.2,0,0,0,0,0,0,0,0,0,0,0.387,0.8,0.069,0,0,0,0,0,500,2
45,6,945,42,10.1,0,0,0,0,0,0,0,0,0,0,0.38,0.9,0.067,0.1,0,0,0,0,500,2
45,7,935,41,11.8,0,0,0,0,0,0,0,0,0,0,0.374,1,0.065,0.1,0,0,0,0,500,2
45,8,925,40,13.5,0,0,0,0,0,0,0,0,0,0,0.367,1.1,0.064,0.2,0,0,0,0,500,2
45,9,915,40,15.2,0,0,62,0.2,0,0,0,0,0,0,0.36,1.1,0.063,0.2,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
46,1,983,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2
46,2,973,43,2.1,0,0,0,0,0,0,0,0,0,0,0.397,0.2,0.073,0,0,0,0,0,500,2
46,3,963,42,4.2,0,0,0,0,0,0,0,0,0,0,0.391,0.3,0.072,0.1,0,0,0,0,500,2
46,4,953,40,6.2,0,0,0,0,0,0,0,0,0,0,0.384,0.4,0.07,0.1,0,0,0,0,500,2
46,5,943,39,8.1,0,0,0,0,0,0,0,0,0,0,0.378,0.6,0.069,0.2,0,0,0,0,500,2
46,6,933,38,9.8,0,0,0,0,0,0,0,0,0,0,0.371,0.7,0.067,0.2,0,0,0,0,500,2
46,7,923,37,11.6,0,0,0,0,0,0,0,0,0,0,0.364,0.8,0.066,0.2,0,0,0,0,500,2
46,8,913,36,13.2,0,0,0,0,0,0,0,0,0,0,0.357,0.8,0.064,0.3,0,0,0,0,500,2
,,,,,,,,,,,,,,,,,,,,,,,,
47,1,1132,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
47,2,1122,88,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
47,3,1112,88,5.2,0,0,0,0,75,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
47,4,1102,87,7,0,0,0,0,74,4.1,0,0,0,0,0.111,0.1,0,0,0,0,0,0,1000,2
47,5,1092,86,8.6,0,0,0,0,74,8.2,0,0,0,0,0.117,1.4,0,0,0,0,0,0,1000,2
47,6,1082,85,10.3,0,0,0,0,75,11.5,0,0,0,0,0.121,2.5,0,0,0,0,0,0,1000,2
47,7,1072,85,12.3,77,0.3,0,0,75,13.7,0,0,0,0,0.125,3.3,0,0,0,0,0,0,1000,2
47,8,1062,84,14.4,77,0.6,0,0,75,15.2,0,0,0,0,0.128,3.8,0,0,0,0,0,0,1000,2
47,9,1052,83,16.5,76,1,0,0,75,16.4,0,0,0,0,0.132,4.3,0,0,0,0,0,0,1000,2
47,10,1042,81,20.4,76,1.6,0,0,75,18.1,0,0,0,0,0.138,4.7,0,0,0,0,0,0,1000,2
47,11,1032,78,24.5,75,2.1,0,0,75,19.6,0,0,0,0,0.144,5,0,0,0,0,0,0,1000,2
47,12,1022,76,28.3,74,2.5,0,0,75,20.8,0,0,0,0,0.149,5.2,0,0,0,0,0,0,1000,2
47,13,1012,73,31.8,73,2.9,0,0,75,21.8,0,0,0,0,0.154,5.4,0,0,0,0,0,0,1000,2
47,14,1002,70,35.1,72,3.1,0,0,74,22.6,0,0,0,0,0.158,5.5,0,0,0,0,0,0,1000,2
47,15,992,68,38.2,71,3.4,0,0,74,23.3,0,0,0,0,0.161,5.6,0,0,0,0,0,0,1000,2
47,16,982,66,41,71,3.6,0,0,74,23.9,0,0,0,0,0.165,5.7,0,0,0,0,0,0,1000,2
47,17,972,64,43.5,70,3.8,0,0,74,24.4,0,0,0,0,0.168,5.8,0,0,0,0,0,0,1000,2
47,18,962,62,45.7,69,3.9,0,0,74,24.9,0,0,0,0,0.171,5.8,0,0,0,0,0,0,1000,2
47,19,952,61,47.6,68,4,0,0,74,25.3,0,0,0,0,0.173,5.8,0,0,0,0,0,0,1000,2
47,20,942,60,49.2,68,4.1,0,0,74,25.6,0,0,0,0,0.176,5.8,0,0,0,0,0,0,1000,2
47,21,932,59,50.5,67,4.1,73,0.2,75,25.8,0,0,0,0,0.178,5.8,0,0,0,0,0,0,1000,2
47,22,922,58,51.8,66,3.8,72,0.9,75,25.8,0,0,0,0,0.178,5.8,0,0,0,0,0,0,1000,2
47,23,912,58,52.8,65,3.6,72,1.5,75,25.8,0,0,0,0,0.178,5.8,0,0,0,0,0,0,1000,2
,,,,,,,,,,,,,,,,,,,,,,,,
48,1,1129,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
48,2,1119,87,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
48,3,1109,87,5.2,0,0,0,0,75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
48,4,1099,86,7,0,0,0,0,74,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
48,5,1089,85,8.8,0,0,0,0,74,7.2,0,0,0,0,0.134,1.1,0,0,0,0,0,0,1000,2
48,6,1079,84,10.7,77,0.1,0,0,74,10.1,0,0,0,0,0.138,2.1,0,0,0,0,0,0,1000,2
48,7,1069,83,12.9,76,0.5,0,0,74,12.1,0,0,0,0,0.142,2.9,0,0,0,0,0,0,1000,2
48,8,1059,83,15,76,0.8,0,0,74,13.6,0,0,0,0,0.145,3.4,0,0,0,0,0,0,1000,2
48,9,1049,82,17,76,1.1,0,0,75,14.8,0,0,0,0,0.147,3.8,0,0,0,0,0,0,1000,2
48,10,1039,81,19.3,75,1.5,0,0,75,15.9,0,0,0,0,0.151,4.2,0,0,0,0,0,0,1000,2
48,11,1029,78,23.3,74,2,0,0,74,17.4,0,0,0,0,0.157,4.5,0,0,0,0,0,0,1000,2
48,12,1019,75,27,73,2.4,0,0,74,18.6,0,0,0,0,0.162,4.8,0,0,0,0,0,0,1000,2
48,13,1009,73,30.5,72,2.7,0,0,74,19.7,0,0,0,0,0.167,4.9,0,0,0,0,0,0,1000,2
48,14,999,70,33.8,72,3,0,0,74,20.5,0,0,0,0,0.171,5.1,0,0,0,0,0,0,1000,2
48,15,989,68,36.8,71,3.2,0,0,74,21.3,0,0,0,0,0.176,5.2,0,0,0,0,0,0,1000,2
48,16,979,66,39.5,70,3.3,0,0,74,22,0,0,0,0,0.18,5.3,0,0,0,0,0,0,1000,2
48,17,969,64,42,69,3.4,73,0,74,22.6,0,0,0,0,0.183,5.3,0,0,0,0,0,0,1000,2
48,18,959,62,44.4,68,2.8,73,1.4,74,22.9,0,0,0,0,0.184,5.4,0,0,0,0,0,0,1000,2
48,19,949,61,46.4,67,2.4,73,2.4,74,23.2,0,0,0,0,0.186,5.5,0,0,0,0,0,0,1000,2
48,20,939,60,48.1,66,2.1,72,3.1,74,23.3,0,0,0,0,0.187,5.5,0,0,0,0,0,0,1000,2
48,21,929,59,49.5,64,1.9,72,3.8,74,23.4,0,0,0,0,0.189,5.5,0,0,0,0,0,0,1000,2
48,22,919,58,50.8,63,1.7,71,4.2,74,23.5,0,0,0,0,0.191,5.5,0,0,0,0,0,0,1000,2
,,,,,,,,,,,,,,,,,,,,,,,,
49,1,1126,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
49,2,1116,86,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
49,3,1106,86,5.2,0,0,0,0,75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
49,4,1096,85,7,0,0,0,0,74,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1000,2
49,5,1086,84,8.8,0,0,0,0,74,6.3,0,0,0,0,0.148,0.9,0,0,0,0,0,0,1000,2
49,6,1076,83,11.1,76,0.3,0,0,74,8.8,0,0,0,0,0.152,1.8,0,0,0,0,0,0,1000,2
49,7,1066,82,13.3,75,0.7,0,0,74,10.7,0,0,0,0,0.155,2.5,0,0,0,0,0,0,1000,2
49,8,1056,81,15.3,75,1,0,0,74,12.2,0,0,0,0,0.158,3.1,0,0,0,0,0,0,1000,2
49,9,1046,80,17.3,75,1.3,0,0,74,13.3,0,0,0,0,0.161,3.5,0,0,0,0,0,0,1000,2
49,10,1036,79,19.2,74,1.5,0,0,74,14.2,0,0,0,0,0.163,3.8,0,0,0,0,0,0,1000,2
49,11,1026,78,22.1,74,1.9,0,0,74,15.4,0,0,0,0,0.167,4.1,0,0,0,0,0,0,1000,2
49,12,1016,75,25.7,73,2.2,0,0,74,16.6,0,0,0,0,0.173,4.4,0,0,0,0,0,0,1000,2
49,13,1006,72,29.1,72,2.5,0,0,74,17.7,0,0,0,0,0.178,4.6,0,0,0,0,0,0,1000,2
49,14,996,70,32.2,71,2.8,0,0,74,18.6,0,0,0,0,0.182,4.7,0,0,0,0,0,0,1000,2
49,15,986,68,35.3,70,2.8,74,0.2,74,19.4,0,0,0,0,0.187,4.8,0,0,0,0,0,0,1000,2
49,16,976,65,38.4,69,1.6,73,2.4,74,20,0,0,0,0,0.188,5,0,0,0,0,0,0,1000,2
49,17,966,64,41,68,0.9,73,3.9,74,20.4,0,0,0,0,0.19,5.1,0,0,0,0,0,0,1000,2
49,18,956,62,43.3,66,0.6,72,4.8,74,20.6,0,0,0,0,0.192,5.2,0,0,0,0,0,0,1000,2
49,19,946,61,45.2,65,0.4,72,5.5,74,20.9,0,0,0,0,0.194,5.2,0,0,0,0,0,0,1000,2
49,20,936,60,46.8,63,0.3,71,5.9,73,21,0,0,0,0,0.197,5.2,0,0,0,0,0,0,1000,2
49,21,926,59,48.3,61,0.3,71,6.3,73,21.1,0,0,0,0,0.2,5.1,0,0,0,0,0,0,1000,2
